Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
East Asia & Pacific,EAS,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,21.52779961,21.5442009,20.85536003,19.96673012,17.86002922,15.52373028,13.53754044,12.33084965,12.42101002,10.53120041,10.73913002,10.01920986,9.732789993,9.499910355,9.29197979,9.056220055,8.625049591,8.446789742,8.757300377,8.970020294,8.89097023,9.017589569,9.193770409
East Asia & Pacific,EAS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,53.58969402,52.70890525,50.88835771,49.04185687,47.07850909,45.76245017,45.14836975,45.31952941,45.49210911,45.3437525,44.99792242,44.8664979,44.21795256,42.28772899,40.75211873,38.98287538,37.57706236,36.72159349,35.64041388,34.59455171,33.23092647,32.30269421,30.67724083,29.0255963,28.08675591,27.09675771,26.38768053,25.54015929,24.77985283,
East Asia & Pacific,EAS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,21.36627173,21.57500552,22.11035511,22.5469853,22.65112785,22.99913147,23.09378762,22.56949724,22.18888704,21.87864246,21.82660461,21.22988864,21.32887877,21.96304807,22.90370111,23.827313,24.82430858,24.99811428,25.24585179,25.79514556,26.32006518,26.90236699,26.85895761,26.84593032,26.5138495,26.33981128,25.9632408,26.17410634,25.60951797,
East Asia & Pacific,EAS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,25.04482873,25.71801127,27.00234727,28.41071527,30.27012124,31.23932995,31.7578845,32.11154426,32.31826629,32.77872245,33.17476476,33.90362432,34.45363342,35.75091975,36.34467652,37.19089813,37.59807888,38.28037901,39.11426214,39.61043163,40.4493488,40.79489825,42.46387627,44.12973604,45.39898441,46.56305659,47.64999681,48.28599109,49.61120813,
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2599.77012,2893.580436,3120.478367,3446.36395,3856.289231,4327.219407,4121.482134,3896.145644,3449.090162,3814.678023,4089.164462,3769.285484,3796.868341,4141.861572,4610.578407,4882.835544,5137.096081,5699.822547,6525.364675,6669.228692,7731.862633,8903.490987,9450.125175,9482.163953,9707.506845,9599.414082,9867.865824,10466.42427,11324.00488,11494.09153,11483.59931
East Asia & Pacific,EAS,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,4.920098252,2.818626426,-0.286828277,4.435035747,5.01281807,3.755259429,4.215762498,2.694413089,4.038198774,4.83374589,4.304803332,5.746133227,3.233321202,2.989054645,5.975097441,6.327581221,5.223262482,5.129148184,4.400644458,4.651585396,4.817501491,5.627123958,5.111779356,3.850287792,-3.667445247
East Asia & Pacific,EAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.007210875,0.014867534,0.031197618,0.06218368,0.107776621,0.193066879,0.467536911,1.083685583,1.885414684,3.417878198,5.609240705,7.278347751,9.03017047,10.57861929,12.62815282,14.6864727,16.63749845,20.79045747,25.28549312,29.55066235,34.27050505,37.40226005,40.4521747,43.3115593,46.091002,48.87998914,52.24225035,54.3732285,59.51553839,63.94029646,69.21808706
East Asia & Pacific,EAS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,81.26369208,81.69537251,82.89160181,83.69221918,84.47436628,85.23626939,85.97210909,86.6877589,87.38713363,88.0654682,88.72380065,89.35333598,89.96128623,90.55066855,91.14204753,91.70307845,92.24008358,92.76053399,93.25518535,93.73975676,94.1994493
East Asia & Pacific,EAS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,60.65470593,61.47001768,63.28867278,64.94647068,66.58769586,68.21410558,69.82143562,71.45418449,73.07166153,74.66755932,76.2455848,77.79558637,79.32679279,80.84234292,82.34506275,83.83172253,85.30279324,86.75618713,88.1933506,89.4717422,90.87074427
East Asia & Pacific,EAS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,96.28108215,96.5764389,94.39344788,95.87464905,97.60756683,94.94197845,91.65991211,90.1427002,90.94400024,91.73764038,92.74990082,93.8838501,93.31333923,93.29840088,93.0012207,92.62335205,92.26535797,93.88150024,97.31169128,97.03397369,96.34365082,95.35482025,95.89298248,95.39246368,92.85112762,91.78582001,94.13874817,96.02176666,98.12773132,98.36659241,97.71708679
East Asia & Pacific,EAS,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,2.450580539,2.432787341,2.686829883,2.958878729,3.034309594,3.150640911,3.244495554,3.53102602,3.632701353,3.535480292,3.943959603,4.243972894,4.459650775,4.406625755,4.449568704,4.328224716,4.278236021,4.361537597,4.440339672,4.207447792,4.115552378,4.042608422,4.027802692,4.006009387,4.071107518,3.979131598,3.86379502,3.733398635,3.821003126,4.315501688
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.95620975,34.65024848,35.35433738,36.07196546,36.80500863,37.55075211,38.3095737,39.06556094,39.83554939,40.61429001,41.42075566,42.41273491,43.49715801,44.58251876,45.67083873,46.7554264,47.80934155,48.8443114,49.88570074,50.91744116,51.94533708,52.87592052,53.77087852,54.65936426,55.5481306,56.4350009,57.32021192,58.19731307,59.05658378,59.8944433,60.70401598
East Asia & Pacific (excluding high income),EAP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,35.57623297,36.12382191,37.05880839,37.67116713,39.19992254,40.72357133,42.40668532,44.33312339,46.4373041,49.05364134,51.48436491,54.06199507,56.78962696,59.31882392,62.06103513,64.38266123,66.61146883,69.05189118,71.3447075,73.30837371,75.08299776
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,91.31747175,91.8750826,92.41037156,92.63003793,93.54872922,93.14398832,94.26311651,94.34567845,94.8265437,94.62858787,95.04888518,95.71615317,96.00196914,96.23211065,96.37310787,96.78625052,96.89654895,97.62503249,97.64680515,97.85089599,97.8028927
East Asia & Pacific (excluding high income),EAP,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,29.63679889,28.2435878,26.92751905,26.31458678,25.66283946,24.92494761,23.99437058,23.01048982,22.80457658,22.46377916,21.96192976,21.30873623,20.49237673,19.78863553,19.27950417,19.04019287,18.94755419,19.13468697,19.86571978,20.66885631,21.37192963,21.98870763,22.41643036,22.36829896,22.28504959,22.2353318,22.16407939,22.08221524,22.09040376,22.07271338,22.0193113
East Asia & Pacific (excluding high income),EAP,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,23.07431984,23.00595093,22.2333107,21.20912933,18.95627975,16.46809959,14.3748703,13.12238026,13.27223015,11.28116035,11.50327969,10.78946018,10.48775959,10.23243046,9.996890068,9.722780228,9.263629913,9.06523037,9.316140175,9.490329742,9.442420006,9.496089935,9.687150002
East Asia & Pacific (excluding high income),EAP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,59.30090566,58.32236897,56.27851096,54.22320878,52.03130399,50.54900308,49.88246106,49.95068439,50.11285215,49.95390221,49.58250178,49.43240926,48.69079108,46.55138822,44.87273645,42.92596864,41.37730968,40.43776058,39.1886241,38.03885236,36.52036637,35.48995317,33.69017129,31.88865651,30.86449282,29.78692496,29.02060169,28.09193587,27.26335622,
East Asia & Pacific (excluding high income),EAP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,19.70485231,19.9676492,20.66093213,21.19761057,21.37764415,21.83378219,21.99064037,21.5916558,21.22958447,20.91245975,20.94903317,20.35699397,20.52800898,21.29420318,22.38952474,23.44447953,24.58412191,24.80806373,25.19066747,25.83294352,26.43758496,27.10198651,26.98932086,27.0560052,26.69427515,26.53086156,26.1182895,26.36950939,25.7829458,
East Asia & Pacific (excluding high income),EAP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,20.99502831,21.71128941,23.06091619,24.5783458,26.59066876,27.61752307,28.12680656,28.45818292,28.65773862,29.13467204,29.46843822,30.21060633,30.78171395,32.1554277,32.73831467,33.63013026,34.03857913,34.754272,35.62106048,36.12834664,37.04239224,37.40801339,39.32052241,41.05685696,42.44123644,43.68236202,44.86232331,45.53869338,46.95427092,
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,415.7504402,444.170965,490.9206421,531.7826598,631.6579012,769.6116242,873.2019472,893.3272424,804.4601068,876.0377584,954.9674337,1007.653795,1105.280974,1239.449441,1426.584021,1639.275634,1958.597765,2457.241558,3084.961513,3321.965277,4012.992402,4869.113994,5385.228919,5891.965028,6301.086814,6511.258118,6600.764194,7159.45138,7954.762525,8177.838,8270.455138
East Asia & Pacific (excluding high income),EAP,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,9.759671148,5.366831814,1.921707096,7.440948623,9.106349255,6.002166154,7.584472766,5.944520402,7.516878618,8.988679493,8.178091421,11.05627216,7.730364725,7.923568019,9.884270137,12.46311501,8.59533121,7.952144645,8.1802551,7.8826625,8.142577217,8.631620406,7.79329113,6.251809516,-2.73420805
East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,1.78705E-06,2.34804E-05,0.000874958,0.003637682,0.011840086,0.033627578,0.094097722,0.323181779,0.852457294,1.893864676,2.778007096,4.40527733,5.75987423,6.879617375,8.313006025,10.16801889,14.38495551,19.27250855,23.78898317,28.97978016,32.40427946,35.75584725,38.32346661,41.21937914,44.15290412,47.67554633,50.0671344,55.73529561,60.55893543,66.59196271
East Asia & Pacific (excluding high income),EAP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,79.70567593,80.1822638,81.08542274,81.98460779,82.86289107,83.71543462,84.53561052,85.33059866,86.10437951,86.85616588,87.58580323,88.28438437,88.95910385,89.61292244,90.26710004,90.88723293,91.48032354,92.0552239,92.60039978,93.13365103,93.64219755
East Asia & Pacific (excluding high income),EAP,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,56.08937702,57.01714073,59.11997189,60.98524538,62.83186571,64.6608869,66.4608855,68.28297703,70.08653721,71.86913382,73.63177047,75.36500925,77.07748319,78.77139635,80.44773593,82.10395178,83.74311174,85.36008978,86.95580051,88.3571511,89.91130559
East Asia & Pacific (excluding high income),EAP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,95.87651062,96.28031921,93.72640228,95.4330368,97.36196136,94.46272278,91.05583954,89.55293274,90.39121246,91.24015808,92.33168793,93.52503204,92.97722626,92.85134125,92.52285767,92.12135315,91.70049286,93.39463043,97.1243515,96.79006195,96.05261993,94.94599915,95.39246368,94.97205353,92.35978699,91.13127899,93.70742798,95.91773224,98.11186981,98.20844269,97.51058197
East Asia & Pacific (excluding high income),EAP,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,2.400791997,2.357902906,2.614724235,2.913064355,2.993626334,3.102495863,3.198922428,3.366256226,3.450431418,3.405416825,3.833542497,4.14731105,4.396058911,4.386355751,4.462201152,4.358569291,4.335825401,4.422463332,4.387731096,4.145063186,4.098280451,4.033265057,4.037054369,4.028182374,4.102538479,4.016764391,3.909936668,3.792054989,3.895325855,4.388072757
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.10313318,28.87900508,29.67999643,30.49380059,31.32160705,32.16238989,33.01824927,33.88313835,34.76097105,35.65029495,36.56447106,37.59340518,38.70277551,39.82436351,40.95678655,42.09332297,43.20518375,44.30487972,45.40933982,46.51419694,47.62036428,48.66256436,49.67887945,50.68866226,51.69540191,52.69713744,53.69502017,54.68497573,55.65034193,56.58802986,57.49782346
East Asia & Pacific (IDA & IBRD),TEA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,36.00074758,36.55385492,37.49698641,38.11474,39.66045872,41.19809287,42.89816679,44.8418419,46.96650324,49.60840236,52.06103223,54.66463772,57.41694434,59.97075087,62.73524611,65.08085759,67.32744092,69.7898745,72.09973934,74.08057176,75.86806386
East Asia & Pacific (IDA & IBRD),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,91.31751854,91.87512517,92.41041015,92.6300744,93.54875999,93.1440206,94.26314245,94.34570672,94.82656621,95.49835439,95.88092256,96.52620798,96.78446025,96.9863738,97.09817616,97.48572166,97.56669522,98.27341829,98.26531696,98.44227382,98.36447347
East Asia & Pacific (IDA & IBRD),TEA,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,30.01375628,28.59723177,27.25247555,26.61499396,25.9416725,25.18853743,24.24637264,23.25846334,23.06029688,22.72227189,22.21444368,21.54970507,20.71488313,19.99347273,19.47297396,19.23106182,19.14252684,19.34271987,20.09793292,20.92767786,21.65358653,22.28885682,22.72737928,22.67860593,22.59346831,22.5436524,22.47277103,22.39175512,22.40194114,22.3841647,22.32753368
East Asia & Pacific (IDA & IBRD),TEA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,23.0966301,23.02588081,22.2527504,21.22405052,18.9586792,16.45697021,14.34829998,13.08047962,13.25529957,11.26352024,11.48760986,10.7762804,10.47369957,10.21288967,9.978690147,9.71006012,9.262999535,9.072449684,9.325320244,9.505080223,9.460080147,9.510970116,9.703989983
East Asia & Pacific (IDA & IBRD),TEA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,59.46418985,58.46368114,56.38370424,54.29357613,52.06313989,50.55375479,49.8681684,49.93561655,50.10956707,49.9500707,49.58080109,49.43229896,48.68469957,46.51977749,44.82489974,42.85026307,41.28023239,40.33396891,39.06807227,37.90418443,36.36901071,35.32936488,33.50824971,31.68589608,30.64935964,29.56488493,28.78663618,27.84403201,27.01270248,
East Asia & Pacific (IDA & IBRD),TEA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,19.60405752,19.88723789,20.60572238,21.16335798,21.36279107,21.84149151,22.02350343,21.630389,21.25792456,20.94460451,20.98216475,20.38819943,20.5661964,21.34707902,22.45733079,23.53899404,24.70588091,24.93354516,25.33193901,25.99174142,26.60907198,27.28618013,27.17569748,27.24648008,26.88713813,26.71818661,26.31271662,26.58065955,25.9805565,
East Asia & Pacific (IDA & IBRD),TEA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,20.93269546,21.65040757,23.01093788,24.54221898,26.57353508,27.6050665,28.1083796,28.43438013,28.63254152,29.10637365,29.43700695,30.17951137,30.74948019,32.13417739,32.71835371,33.611184,34.0138976,34.73258366,35.60034595,36.1042188,37.02226596,37.3842591,39.31591884,41.06916514,42.46350669,43.71692976,44.90172964,45.57529843,47.00732264,
East Asia & Pacific (IDA & IBRD),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,420.452367,449.1964247,496.4869363,537.8283246,638.8522007,778.3826845,883.1452357,903.4777812,813.5766592,885.9437709,965.7513488,1019.027083,1117.757721,1253.47547,1442.780571,1657.918243,1980.89347,2485.209268,3120.03225,3359.593936,4058.461589,4924.194862,5445.92507,5958.159193,6371.660419,6583.953456,6674.255578,7238.969962,8042.948352,8268.375718,8361.938147
East Asia & Pacific (IDA & IBRD),TEA,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,9.759671148,5.366831814,1.921707096,7.440948623,9.106349255,6.002166154,7.584472766,5.945487355,7.517721379,8.991341398,8.180405813,11.05899192,7.732338697,7.925430117,9.886416194,12.46543711,8.596577734,7.952464757,8.180808216,7.883246569,8.143189568,8.632375179,7.793790005,6.252005629,-2.734450246
East Asia & Pacific (IDA & IBRD),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,1.8094E-06,2.37748E-05,0.000885965,0.003683592,0.011989822,0.033627578,0.095320918,0.327365983,0.863200265,1.918346176,2.812998389,4.460758564,5.832544368,6.966418551,8.417822521,10.29603595,14.56543769,19.51368864,24.08586321,29.34045753,32.80662769,36.19855726,38.79679548,41.21937914,44.15290412,47.67554633,50.06719709,55.73529561,60.55893543,66.59196271
East Asia & Pacific (IDA & IBRD),TEA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,79.45448719,79.93730206,80.85212752,81.76276443,82.65310016,83.52149949,84.35719804,85.16740643,85.95613183,86.72249091,87.4663016,88.17861014,88.86673729,89.53357391,90.20064613,90.83312799,91.43812523,92.02461162,92.58088222,93.124987,93.63957898
East Asia & Pacific (IDA & IBRD),TEA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,56.08914898,57.01693576,58.91437692,60.80335032,62.67349633,64.52591973,66.34898246,68.18578608,70.00375318,71.80027469,73.57640361,75.32266402,77.04779809,78.75399538,80.44226035,82.11002469,83.76036906,85.3881033,86.99426881,88.40495395,89.9780419
East Asia & Pacific (IDA & IBRD),TEA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD),TEA,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,95.86061859,96.26793671,93.68224335,95.40901184,97.36235046,94.42700195,90.98209381,89.46698761,90.31835175,91.17902374,92.28231049,93.48596191,92.92912292,92.79853058,92.46237183,92.05225372,91.6246109,93.34181213,97.1216507,96.78283691,96.03546143,94.91371918,95.36608887,94.93994904,92.29142761,91.04653931,93.65912628,95.89965057,98.12188721,98.21929169,97.51289368
